User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002073,P00184342,F,18-25,4,B,4+,0,8,,,2078
1002076,P00317842,M,18-25,4,B,0,1,8,,,4194
1002078,P00214442,M,18-25,4,C,1,0,8,,,7843
1002084,P00148342,M,18-25,4,C,2,0,5,,,7102
1002085,P00324542,M,18-25,0,C,4+,0,5,8,,6983
1002088,P00198042,M,51-55,7,A,1,1,11,16,,7626
1002088,P00066242,M,51-55,7,A,1,1,1,2,5,12075
1002090,P00201342,M,36-45,17,C,2,0,1,2,9,19311
1002090,P00195342,M,36-45,17,C,2,0,2,5,,13207
1002092,P00214442,M,55+,1,B,4+,1,8,,,8079
1002092,P00113542,M,55+,1,B,4+,1,8,17,,5883
1002092,P00089042,M,55+,1,B,4+,1,13,,,556
1002092,P00323542,M,55+,1,B,4+,1,8,18,,7996
1002095,P00249542,M,55+,13,C,1,1,1,5,15,8307
1002096,P00024142,F,26-35,17,C,1,1,8,9,14,9771
1002098,P00042942,M,36-45,20,A,0,1,1,15,,11999
1002099,P00294542,F,18-25,0,B,1,0,8,,,1997
1002105,P00198042,M,26-35,1,A,0,1,11,16,,5908
1002105,P00171342,M,26-35,1,A,0,1,13,16,,592
1002106,P00000242,F,18-25,20,A,3,1,2,4,9,3649
1002106,P00053742,F,18-25,20,A,3,1,5,14,,1770
1002106,P00219942,F,18-25,20,A,3,1,6,16,,16527
1002109,P0098342,M,26-35,16,B,2,0,1,2,,15363
1002109,P00190942,M,26-35,16,B,2,0,3,4,,8048
1002109,P00031642,M,26-35,16,B,2,0,5,,,2037
1002116,P00329442,M,18-25,4,B,4+,1,5,8,,6908
1002116,P00081242,M,18-25,4,B,4+,1,5,6,,5231
1002116,P00134542,M,18-25,4,B,4+,1,5,14,,5451
1002116,P00076742,M,18-25,4,B,4+,1,5,,,5261
1002118,P00029842,M,26-35,14,A,1,1,8,,,10081
1002118,P00260042,M,26-35,14,A,1,1,5,8,,6875
1002119,P00111042,M,36-45,4,B,3,0,15,,,17413
1002121,P00119342,M,55+,13,C,0,1,10,13,,23735
1002122,P00137242,M,36-45,12,C,4+,1,5,,,3654
1002124,P00059742,M,26-35,0,B,1,1,1,11,15,15406
1002124,P00126842,M,26-35,0,B,1,1,8,,,9751
1002124,P00052542,M,26-35,0,B,1,1,8,,,5922
1002124,P00000242,M,26-35,0,B,1,1,2,4,9,9988
1002125,P00251842,M,36-45,3,C,0,0,1,15,16,7917
1002129,P00263542,M,26-35,5,B,1,0,16,,,12159
1002131,P00342442,M,26-35,0,B,1,0,11,15,16,3143
1002131,P00302342,M,26-35,0,B,1,0,8,,,7930
1002131,P00105142,M,26-35,0,B,1,0,1,2,15,15283
1002132,P00246342,M,55+,14,C,3,1,11,15,,4417
1002136,P00041942,M,36-45,18,C,3,0,5,18,,5439
1002140,P00293742,M,46-50,14,C,2,1,8,,,8014
1002144,P00302942,M,18-25,0,C,1,1,8,,,6062
1002147,P00068042,F,18-25,0,B,3,0,3,4,,8133
1002153,P00148342,M,18-25,16,B,3,0,5,,,6986
1002153,P00329442,M,18-25,16,B,3,0,5,8,,5439
1002157,P00156442,F,18-25,3,C,0,0,8,,,6108
1002161,P00170442,F,36-45,2,C,2,1,5,,,8830
1002164,P00367142,M,36-45,0,B,3,0,11,,,5891
1002166,P00040042,M,0-17,10,C,1,0,5,,,7100
1002166,P00214242,M,0-17,10,C,1,0,1,16,,11854
1002168,P00216342,M,0-17,10,B,4+,0,3,4,5,5446
1002168,P00051642,M,0-17,10,B,4+,0,8,,,8001
1002172,P0097342,M,18-25,20,B,2,0,1,15,16,7788
1002172,P00054042,M,18-25,20,B,2,0,18,,,3103
1002172,P00102242,M,18-25,20,B,2,0,8,12,,6021
1002174,P00164642,M,51-55,12,B,1,1,5,14,,6881
1002174,P00154642,M,51-55,12,B,1,1,8,,,6193
1002175,P00112142,M,26-35,4,C,2,0,1,2,14,19666
1002176,P00010842,M,0-17,19,B,1,0,8,16,,10069
1002181,P00050042,M,26-35,0,B,4+,1,5,13,14,6874
1002181,P00353842,M,26-35,0,B,4+,1,15,,,8588
1002181,P00192042,M,26-35,0,B,4+,1,5,9,14,5161
1002184,P00255942,M,18-25,4,C,2,0,1,16,,15884
1002185,P00002142,M,46-50,17,C,2,1,1,5,8,15769
1002192,P00192542,F,26-35,0,B,2,0,1,2,9,11522
1002192,P00110742,F,26-35,0,B,2,0,1,2,8,11884
1002203,P00217542,M,46-50,12,B,4+,1,1,2,11,19644
1002203,P00085942,M,46-50,12,B,4+,1,2,4,8,16422
1002203,P00327542,M,46-50,12,B,4+,1,5,,,8829
1002203,P00211042,M,46-50,12,B,4+,1,5,,,8864
1002203,P00315542,M,46-50,12,B,4+,1,5,,,5246
1002208,P00068942,M,26-35,0,C,1,0,5,,,3702
1002208,P00274542,M,26-35,0,C,1,0,6,16,,16007
1002214,P00053842,F,26-35,1,C,4+,1,4,5,12,2124
1002219,P0097242,M,26-35,6,C,3,0,1,16,,11915
1002221,P00329542,M,55+,17,B,0,1,1,15,16,15193
1002222,P00302442,F,46-50,1,B,2,1,5,6,,8637
1002223,P00255742,M,26-35,2,B,0,1,3,4,,10647
1002223,P00149342,M,26-35,2,B,0,1,13,16,,557
1002223,P00208042,M,26-35,2,B,0,1,8,,,6159
1002225,P00331642,M,26-35,5,B,1,1,12,,,1755
1002227,P00002242,M,51-55,14,C,1,1,6,8,16,8676
1002230,P00001742,F,46-50,1,B,4+,1,8,14,,7919
1002231,P00266442,M,51-55,11,B,1,1,5,,,5407
1002232,P00046742,M,26-35,14,B,1,1,1,2,15,19179
1002232,P00351742,M,26-35,14,B,1,1,3,4,12,3153
1002235,P00003442,M,0-17,10,C,2,0,4,5,8,2116
1002237,P00327342,F,36-45,6,B,1,0,16,,,16596
1002237,P00158542,F,36-45,6,B,1,0,5,6,13,5397
1002238,P00365242,F,26-35,4,B,2,0,5,8,,5458
1002243,P00319042,M,46-50,2,C,1,1,5,,,8621
1002249,P00250242,M,26-35,5,C,3,0,5,,,8660
1002250,P00159542,M,18-25,19,A,3,1,10,15,16,23763
1002251,P00174442,M,36-45,14,A,3,0,5,,,6948
1002258,P00073842,F,18-25,4,B,4+,0,1,15,17,15768
1002258,P00113142,F,18-25,4,B,4+,0,1,5,12,15197
1002259,P00070942,F,55+,16,C,1,1,3,5,16,13386
1002259,P00274242,F,55+,16,C,1,1,1,,,19499
1002261,P00074642,M,26-35,5,C,1,0,5,9,14,5370
1002261,P00225642,M,26-35,5,C,1,0,11,15,,1660
1002265,P00182142,M,55+,13,C,1,1,1,5,6,15841
1002265,P00014042,M,55+,13,C,1,1,1,,,8173
1002266,P00052642,F,51-55,2,C,1,1,5,14,,8815
1002274,P00259342,M,18-25,2,B,3,0,5,9,,5212
1002279,P00346242,M,51-55,7,B,2,1,1,15,,11683
1002281,P00256642,M,46-50,11,A,4+,0,5,,,7177
1002281,P00083942,M,46-50,11,A,4+,0,12,14,,1762
1002283,P00250242,M,36-45,18,C,2,1,5,,,1796
1002293,P00085842,F,55+,3,B,1,1,12,,,1406
1002297,P00252442,M,55+,13,C,4+,1,8,,,9955
1002298,P00057642,M,36-45,17,C,4+,0,1,15,16,15516
1002302,P00073842,M,51-55,12,A,1,1,1,15,17,15573
1002302,P00271142,M,51-55,12,A,1,1,5,,,6861
1002304,P00086442,M,46-50,12,B,2,1,8,13,15,9695
1002304,P00222942,M,46-50,12,B,2,1,1,2,8,11440
1002307,P00240042,M,26-35,17,A,1,1,5,,,3735
1002308,P00139542,F,46-50,16,A,3,1,5,,,8786
1002309,P00236342,F,46-50,0,C,2,1,5,14,,5218
1002309,P00177842,F,46-50,0,C,2,1,8,,,5995
1002310,P00183942,M,46-50,12,B,3,1,3,4,,10641
1002315,P0095542,M,55+,7,C,4+,1,2,4,9,13129
1002320,P0095642,F,51-55,1,C,1,1,5,,,5195
1002320,P00237142,F,51-55,1,C,1,1,5,,,5238
1002320,P00171542,F,51-55,1,C,1,1,2,5,14,10054
1002323,P00258542,M,36-45,3,B,1,1,11,,,4694
1002330,P00086442,M,46-50,7,A,1,1,8,13,15,9784
1002330,P00145442,M,46-50,7,A,1,1,8,15,,9866
1002333,P00216742,M,51-55,6,C,0,1,5,,,8732
1002334,P00205442,F,55+,7,B,1,1,5,8,14,6949
1002334,P00133742,F,55+,7,B,1,1,5,14,,7112
1002334,P00346442,F,55+,7,B,1,1,1,2,14,11415
1002338,P00270942,M,46-50,17,C,4+,1,1,2,15,15527
1002338,P00275942,M,46-50,17,C,4+,1,8,14,,5997
1002340,P00120142,M,36-45,2,A,2,0,5,,,7130
1002341,P00265242,M,55+,1,A,4+,0,5,8,,5373
1002344,P00128042,M,26-35,12,A,1,0,1,5,18,15516
1002349,P00113242,M,26-35,8,C,4+,0,1,6,8,15490
1002350,P00102642,M,18-25,4,C,1,1,4,8,9,2804
1002354,P00355142,M,36-45,11,B,3,1,1,15,,11443
1002360,P00212942,M,51-55,6,A,0,1,5,,,6891
1002368,P00297742,F,55+,13,C,1,0,8,17,,9923
1002371,P00370242,F,36-45,7,C,2,0,5,,,7033
1002374,P00182242,M,26-35,14,B,2,0,1,5,6,15809
1002376,P00032842,M,26-35,1,A,3,0,8,,,7789
1002383,P00151242,F,26-35,14,B,3,0,5,8,16,1828
1002383,P00102642,F,26-35,14,B,3,0,4,8,9,2797
1002383,P00084542,F,26-35,14,B,3,0,5,,,7028
1002385,P00059442,F,46-50,2,B,3,0,6,8,16,16137
1002387,P00031042,M,26-35,17,C,4+,0,8,,,10040
1002387,P0099342,M,26-35,17,C,4+,0,5,8,,5181
1002389,P00087342,M,26-35,16,A,0,1,5,14,16,7001
1002390,P00035342,F,26-35,6,C,1,0,2,4,14,16480
1002391,P00153742,M,51-55,18,C,4+,0,8,,,7854
1002395,P00195042,M,36-45,7,C,1,0,6,8,14,16453
1002402,P00109042,M,46-50,17,B,4+,0,8,,,4160
1002402,P00359242,M,46-50,17,B,4+,0,1,5,17,15425
1002402,P00329242,M,46-50,17,B,4+,0,5,14,,7055
1002405,P00039542,M,51-55,8,C,1,1,8,,,9874
1002409,P00119542,F,36-45,9,B,3,1,8,14,,8065
1002411,P00316642,F,36-45,14,B,1,0,4,5,,2852
1002412,P00319942,M,55+,13,C,1,0,1,8,,15775
1002413,P00184942,F,55+,7,C,1,1,1,8,17,19439
1002414,P00216342,M,26-35,1,C,4+,1,3,4,5,13505
1002418,P00157542,F,0-17,10,B,1,0,8,14,,6036
1002419,P00187942,M,26-35,0,B,3,1,4,8,,2102
1002427,P00070542,F,26-35,14,C,3,0,3,15,,10884
1002427,P00139542,F,26-35,14,C,3,0,5,,,6995
1002429,P00028842,M,26-35,2,A,2,1,6,8,,15996
1002429,P00329242,M,26-35,2,A,2,1,5,14,,6955
1002431,P00156742,F,26-35,4,A,0,0,5,6,8,3631
1002435,P00103042,M,26-35,4,A,3,1,1,14,,11535
1002436,P00113342,M,26-35,7,B,2,0,1,8,17,15550
1002436,P00316442,M,26-35,7,B,2,0,5,14,,5220
1002438,P00100942,M,36-45,1,A,2,0,5,,,7076
1002439,P00362342,M,46-50,17,A,1,1,5,,,3766
1002445,P0097242,M,26-35,0,A,1,1,1,16,,19311
1002453,P00021242,M,26-35,7,B,0,0,8,16,,6129
1002453,P00222842,M,26-35,7,B,0,0,8,,,7989
1002455,P00114942,M,36-45,7,A,1,0,1,15,16,19659
1002455,P00217242,M,36-45,7,A,1,0,1,15,,3910
1002455,P00032042,M,36-45,7,A,1,0,1,2,15,11642
1002457,P00032142,M,26-35,0,B,0,1,5,11,,6878
1002457,P00260442,M,26-35,0,B,0,1,1,15,,8163
1002459,P00288542,M,51-55,7,A,1,1,8,,,8017
1002461,P00350942,M,18-25,4,B,1,0,3,4,5,8132
1002461,P00362342,M,18-25,4,B,1,0,5,,,8648
1002462,P00065442,M,36-45,1,B,1,0,8,16,,9816
1002463,P00153742,M,26-35,7,C,0,0,8,,,5921
1002465,P00271242,M,51-55,6,C,0,1,8,14,,7953
1002466,P00178642,M,26-35,15,B,4+,0,5,15,,6962
1002468,P00330442,M,51-55,1,A,4+,0,5,14,,8892
1002468,P00111142,M,51-55,1,A,4+,0,1,15,16,19141
1002472,P00150342,M,26-35,18,A,1,1,8,14,,7926
1002473,P00365242,M,26-35,12,A,1,0,5,8,,6958
1002473,P00265242,M,26-35,12,A,1,0,5,8,,7062
1002478,P00278642,M,51-55,1,A,0,0,5,,,7136
1002481,P00116142,M,36-45,14,C,1,0,10,13,16,18448
1002484,P00120142,M,46-50,5,B,0,0,5,,,3604
1002484,P00297642,M,46-50,5,B,0,0,8,,,7984
1002489,P00066242,F,36-45,9,B,1,0,1,2,5,15487
1002489,P00251242,F,36-45,9,B,1,0,5,11,,6971
1002494,P00062842,M,18-25,4,C,1,0,1,2,13,12020
1002496,P00251342,M,51-55,1,B,1,0,5,11,,3459
1002503,P00244242,M,36-45,17,C,3,1,1,2,15,3851
1002503,P00308342,M,36-45,17,C,3,1,5,8,,1719
1002504,P00034742,M,26-35,7,A,2,1,5,14,17,5385
1002505,P00025442,M,26-35,7,A,3,1,1,2,9,19510
1002506,P00328442,F,26-35,14,A,4+,0,5,14,,8675
1002506,P00172342,F,26-35,14,A,4+,0,8,14,,7994
1002506,P00017442,F,26-35,14,A,4+,0,8,14,,4201
1002506,P00271942,F,26-35,14,A,4+,0,5,8,,6944
1002507,P00331542,M,26-35,4,A,0,1,5,8,,8790
1002507,P00117242,M,26-35,4,A,0,1,8,17,,5847
1002507,P00103242,M,26-35,4,A,0,1,8,,,9784
1002507,P00348842,M,26-35,4,A,0,1,1,6,,11921
1002511,P00113342,M,26-35,7,C,2,0,1,8,17,15379
1002515,P00102542,M,46-50,12,C,4+,1,8,,,9795
1002517,P00249542,F,36-45,9,C,1,0,1,5,15,15411
1002526,P00271442,M,55+,13,B,4+,1,18,,,2276
1002526,P00233842,M,55+,13,B,4+,1,1,15,,15261
1002529,P00342742,F,36-45,9,A,3,0,8,14,,10043
1002529,P00104942,F,36-45,9,A,3,0,5,,,7009
1002529,P00342642,F,36-45,9,A,3,0,1,5,,8075
1002529,P00197342,F,36-45,9,A,3,0,1,2,,8023
1002529,P00130442,F,36-45,9,A,3,0,3,5,,2920
1002529,P00100842,F,36-45,9,A,3,0,5,,,8854
1002529,P00114042,F,36-45,9,A,3,0,5,14,,3501
1002533,P00042742,F,26-35,3,B,1,0,5,14,,7081
1002533,P00000742,F,26-35,3,B,1,0,5,14,,8682
1002535,P00284642,F,55+,2,C,2,1,5,8,,3518
1002537,P00206042,M,36-45,11,B,0,0,5,,,3524
1002539,P00201442,M,36-45,7,C,3,1,1,6,8,15300
1002541,P00221442,F,36-45,5,B,1,1,1,2,5,15513
1002541,P00210042,F,36-45,5,B,1,1,8,14,,4043
1002544,P00124342,M,46-50,1,B,1,0,11,,,7430
1002547,P00210042,F,36-45,0,C,0,1,8,14,,5897
1002555,P00158542,M,55+,7,C,2,0,5,6,13,3551
1002555,P00087342,M,55+,7,C,2,0,5,14,16,7067
1002561,P00237642,M,26-35,15,A,2,1,5,14,,3594
1002567,P00111042,M,26-35,0,C,1,0,15,,,17158
1002572,P00002542,M,36-45,14,C,1,0,8,14,,9786
1002575,P00260142,M,36-45,7,C,4+,0,5,14,,7012
1002576,P00274442,M,18-25,17,B,0,0,1,18,,15270
1002579,P00350942,M,36-45,15,C,4+,0,3,4,5,13690
1002580,P00270842,F,46-50,1,C,2,1,5,,,5373
1002581,P00161942,M,26-35,11,A,1,0,5,8,,7071
1002581,P00147742,M,26-35,11,A,1,0,1,16,,15242
1002589,P00210042,M,26-35,0,C,3,0,8,14,,8102
1002590,P00358142,M,18-25,4,A,0,0,8,14,,1983
1002592,P00323742,M,51-55,7,B,1,1,8,,,8130
1002592,P00154642,M,51-55,7,B,1,1,8,,,4200
1002592,P00293342,M,51-55,7,B,1,1,8,,,10021
1002593,P00116542,M,55+,16,C,2,0,5,17,,8740
1002595,P00332342,M,18-25,4,B,1,0,5,8,,1788
1002595,P00212042,M,18-25,4,B,1,0,13,15,,758
1002599,P00346342,M,26-35,12,B,2,0,1,15,,11545
1002600,P00015642,M,26-35,14,C,1,1,8,16,17,7964
1002608,P00178142,F,26-35,1,A,2,0,8,17,,9718
1002611,P00071442,M,26-35,3,B,4+,0,15,17,,8329
1002611,P00126042,M,26-35,3,B,4+,0,8,14,,5859
1002615,P00139542,M,26-35,7,C,2,1,5,,,3499
1002616,P00178142,M,36-45,7,C,1,0,8,17,,6100
1002621,P00010542,M,18-25,0,C,1,0,2,4,5,13294
1002623,P00110542,M,55+,1,C,2,1,8,,,6033
1002624,P00089042,F,36-45,0,A,1,1,13,,,764
1002627,P00177442,M,26-35,1,B,2,1,1,6,8,11604
1002627,P00238742,M,26-35,1,B,2,1,13,,,741
1002628,P00274942,F,26-35,2,B,0,0,8,,,10014
1002629,P00208042,M,26-35,11,C,0,1,8,,,8039
1002629,P00047742,M,26-35,11,C,0,1,16,,,16929
1002633,P00295942,F,36-45,9,C,1,1,2,5,15,15877
1002634,P00339242,M,55+,1,A,3,1,5,,,6974
1002638,P00123842,M,26-35,14,B,2,0,11,15,,5981
1002641,P00110942,M,26-35,6,C,1,1,1,2,,19677
1002641,P00115142,M,26-35,6,C,1,1,1,8,17,15854
1002641,P00224142,M,26-35,6,C,1,1,8,,,7845
1002642,P00302942,M,26-35,0,C,0,0,8,,,7790
1002643,P00118142,M,46-50,17,B,1,1,8,17,,8023
1002643,P00199442,M,46-50,17,B,1,1,5,9,,5180
1002643,P00295342,M,46-50,17,B,1,1,2,8,,16366
1002651,P00127642,M,55+,14,C,3,1,1,2,15,11708
1002655,P00249142,M,36-45,7,C,1,0,5,,,5293
1002661,P00216042,M,55+,13,C,1,0,5,8,,6859
1002664,P00042242,M,36-45,7,B,1,0,5,15,,2039
1002665,P00216042,M,36-45,11,B,1,0,5,8,,8870
1002665,P00259242,M,36-45,11,B,1,0,5,,,5165
1002665,P00002142,M,36-45,11,B,1,0,1,5,8,15326
1002665,P00321742,M,36-45,11,B,1,0,5,8,17,3643
1002668,P00337542,F,26-35,4,A,3,1,5,14,,5164
1002668,P00033542,F,26-35,4,A,3,1,5,,,3695
1002670,P00085042,M,36-45,6,B,1,0,5,6,,7165
1002674,P00278642,M,26-35,4,A,1,0,5,,,8786
1002676,P00025542,M,55+,20,B,1,1,8,,,7900
1002676,P00196042,M,55+,20,B,1,1,4,9,15,2829
1002679,P00080642,F,18-25,4,A,2,0,1,16,,8110
1002680,P00255942,M,26-35,12,C,1,1,1,16,,15165
1002681,P00265242,F,26-35,4,B,1,0,5,8,,8808
1002681,P00321942,F,26-35,4,B,1,0,5,,,5144
1002683,P00127642,M,36-45,7,C,1,1,1,2,15,19613
1002699,P00000142,F,55+,13,C,0,1,3,4,5,13365
1002703,P00304242,M,36-45,11,C,4+,1,1,6,,15200
1002708,P00267542,M,26-35,7,C,2,1,1,16,,4110
1002711,P00244242,F,26-35,4,C,0,0,1,2,15,4322
1002724,P00134142,F,46-50,2,A,3,1,5,,,7071
1002724,P00219842,F,46-50,2,A,3,1,5,,,5328
1002724,P00255842,F,46-50,2,A,3,1,16,,,20401
1002727,P00345842,M,26-35,11,C,0,0,2,8,14,3599
1002728,P00183342,M,36-45,12,C,1,0,5,15,18,5322
1002730,P00226342,M,36-45,11,C,1,1,11,15,,6110
1002731,P00010242,M,36-45,7,C,1,0,5,,,5457
1002732,P00127342,M,46-50,17,C,2,1,1,2,15,15917
1002732,P00326242,M,46-50,17,C,2,1,2,18,,13113
1002740,P00016042,M,46-50,17,B,1,1,1,16,,15724
1002742,P00323442,M,26-35,17,C,3,0,5,9,,6852
1002743,P00210642,M,26-35,14,B,2,0,8,14,,6093
1002743,P00234742,M,26-35,14,B,2,0,8,,,5931
1002743,P00019842,M,26-35,14,B,2,0,5,,,5451
1002745,P00323942,F,36-45,1,C,1,0,8,15,,9966
1002748,P00255742,M,26-35,4,B,1,0,3,4,,13587
1002749,P00111142,M,26-35,12,A,3,0,1,15,16,19282
1002751,P00048742,F,26-35,16,C,3,1,5,,,8814
1002752,P00119442,M,26-35,15,A,2,0,5,,,5196
1002752,P00304242,M,26-35,15,A,2,0,1,6,,15323
1002752,P00129442,M,26-35,15,A,2,0,5,8,,7121
1002753,P00327542,F,51-55,20,B,1,1,5,,,6943
1002753,P00131742,F,51-55,20,B,1,1,8,,,7864
1002755,P00256842,M,36-45,7,C,3,0,5,,,5255
1002759,P00058042,M,26-35,7,C,3,0,8,16,,6045
1002760,P00250842,M,55+,0,C,1,0,8,,,10056
1002761,P00117142,M,36-45,6,B,0,0,2,17,,16231
1002761,P00039742,M,36-45,6,B,0,0,5,,,7134
1002765,P00303242,M,51-55,7,C,1,1,5,8,,5377
1002765,P00182142,M,51-55,7,C,1,1,1,5,6,15240
1002767,P00324442,M,26-35,0,B,0,0,11,13,16,4466
1002768,P00148642,M,26-35,17,A,1,0,6,10,13,20685
1002770,P00324942,M,36-45,1,C,4+,0,5,,,5279
1002776,P00303242,M,26-35,14,C,4+,0,5,8,,5316
1002777,P00142142,M,18-25,4,B,2,0,1,2,15,11681
1002777,P00022942,M,18-25,4,B,2,0,5,8,,3469
1002786,P00005042,M,26-35,4,A,2,0,6,16,,20631
1002786,P00346342,M,26-35,4,A,2,0,1,15,,11816
1002786,P00277942,M,26-35,4,A,2,0,1,,,7661
1002786,P00178342,M,26-35,4,A,2,0,8,,,7964
1002787,P00051642,M,26-35,4,A,4+,0,8,,,6133
1002792,P00251242,M,18-25,4,C,1,0,5,11,,5421
1002793,P00277642,M,36-45,7,B,3,0,2,3,10,16463
1002793,P00243942,M,36-45,7,B,3,0,1,2,15,12041
1002793,P0097742,M,36-45,7,B,3,0,8,,,5903
1002793,P00084242,M,36-45,7,B,3,0,8,14,,9947
1002793,P00313442,M,36-45,7,B,3,0,5,6,8,8754
1002793,P00054342,M,36-45,7,B,3,0,7,,,16345
1002793,P00085742,M,36-45,7,B,3,0,4,8,,2869
1002793,P00193042,M,36-45,7,B,3,0,5,6,16,6953
1002793,P00150842,M,36-45,7,B,3,0,11,13,16,5933
1002794,P00265242,M,26-35,2,B,1,1,5,8,,8844
1002795,P00346242,M,51-55,13,C,4+,1,1,15,,11670
1002797,P00084842,F,26-35,7,A,3,0,8,16,,9708
1002805,P00025442,M,55+,19,B,1,1,1,2,9,12097
1002807,P00123842,F,36-45,11,B,2,1,11,15,,1766
1002813,P00110742,M,26-35,20,A,1,0,1,2,8,4409
1002814,P00110542,M,36-45,7,B,1,0,8,,,9998
1002817,P00325142,M,36-45,12,C,3,1,3,4,,11076
1002818,P00274042,M,26-35,12,B,2,0,1,,,15264
1002818,P00187442,M,26-35,12,B,2,0,2,4,5,9744
1002820,P00322542,F,36-45,0,A,2,0,8,,,7826
1002820,P00189642,F,36-45,0,A,2,0,8,13,,9810
1002820,P00195342,F,36-45,0,A,2,0,2,5,,6922
1002820,P00031142,F,36-45,0,A,2,0,16,,,16212
1002820,P00150842,F,36-45,0,A,2,0,11,13,16,3164
1002824,P00237542,M,18-25,4,C,3,0,1,15,16,19253
1002824,P00034742,M,18-25,4,C,3,0,5,14,17,8808
1002825,P00148642,F,26-35,20,B,1,1,6,10,13,16520
1002826,P00087642,M,36-45,12,A,4+,1,5,14,,7103
1002830,P00366542,M,36-45,7,B,0,0,5,,,8766
1002837,P00130742,M,18-25,0,B,1,0,1,14,17,11475
1002841,P00212742,M,51-55,12,B,1,1,5,,,7091
1002841,P00268442,M,51-55,12,B,1,1,8,17,,10064
1002841,P00366142,M,51-55,12,B,1,1,6,,,16217
1002844,P00363442,M,26-35,20,C,3,1,1,,,4354
1002847,P00110942,M,18-25,4,A,3,0,1,2,,15415
1002847,P00115542,M,18-25,4,A,3,0,8,,,7788
1002853,P00221442,M,0-17,1,C,2,0,1,2,5,8338
1002854,P00101842,F,18-25,4,B,1,0,6,16,,16423
1002854,P00058342,F,18-25,4,B,1,0,3,4,,8105
1002854,P00032842,F,18-25,4,B,1,0,8,,,5863
1002854,P00304842,F,18-25,4,B,1,0,8,,,7801
1002856,P00116142,M,36-45,11,A,2,0,10,13,16,18975
1002857,P00162042,M,26-35,0,B,2,0,1,6,,11407
1002857,P00169742,M,26-35,0,B,2,0,1,8,15,11596
1002857,P00132442,M,26-35,0,B,2,0,16,,,8115
1002861,P00014542,M,26-35,15,C,1,0,8,,,8097
1002868,P00028842,M,36-45,12,B,3,0,6,8,,20629
1002868,P00110842,M,36-45,12,B,3,0,1,2,5,15496
1002870,P00104542,M,51-55,18,B,0,1,8,,,6071
1002872,P00044442,M,26-35,20,B,1,0,1,16,,19373
1002873,P00128942,F,18-25,4,B,1,0,1,11,,12102
1002875,P00184042,M,26-35,2,B,3,1,1,8,,19219
1002876,P00127842,M,26-35,17,C,1,1,1,2,15,15837
1002878,P00323542,F,51-55,20,A,2,1,8,18,,6076
1002878,P00336542,F,51-55,20,A,2,1,12,,,1369
1002878,P00157642,F,51-55,20,A,2,1,1,14,16,11827
1002878,P00106642,F,51-55,20,A,2,1,7,,,16899
1002878,P00336942,F,51-55,20,A,2,1,5,,,1818
1002878,P00050742,F,51-55,20,A,2,1,5,,,7148
1002880,P00334242,M,18-25,12,A,3,0,1,8,,15831
1002882,P00169742,M,18-25,20,A,4+,0,1,8,15,11489
1002887,P00074642,M,26-35,3,B,3,1,5,9,14,7168
1002887,P00114942,M,26-35,3,B,3,1,1,15,16,19087
1002887,P00204242,M,26-35,3,B,3,1,6,8,,20249
1002887,P00154642,M,26-35,3,B,3,1,8,,,8014
1002887,P00181842,M,26-35,3,B,3,1,11,,,1487
1002888,P00171542,M,26-35,14,B,2,1,2,5,14,13083
1002888,P00193642,M,26-35,14,B,2,1,2,3,4,16345
1002888,P00193342,M,26-35,14,B,2,1,11,16,,4579
1002892,P0097242,M,26-35,4,C,3,0,1,16,,15727
1002892,P0098342,M,26-35,4,C,3,0,1,2,,19662
1002896,P00182142,M,18-25,14,B,0,0,1,5,6,15719
1002897,P00106042,M,26-35,5,B,0,1,5,,,8845
1002899,P00010242,M,36-45,14,A,3,1,5,,,1984
1002899,P00000642,M,36-45,14,A,3,1,1,6,16,11642
1002901,P00080342,M,26-35,17,B,2,0,1,6,8,19385
1002901,P00177142,M,26-35,17,B,2,0,8,13,,9971
1002905,P00270942,M,36-45,17,B,1,0,1,2,15,11442
1002907,P0098342,F,36-45,5,A,4+,0,1,2,,19634
1002907,P00273542,F,36-45,5,A,4+,0,8,14,,8057
1002907,P00278642,F,36-45,5,A,4+,0,5,,,5266
1002909,P0096942,M,26-35,7,A,1,0,3,4,,13453
1002913,P00005742,F,36-45,20,B,3,1,8,14,,7819
1002913,P00154242,F,36-45,20,B,3,1,8,,,5829
1002914,P00190842,M,26-35,4,B,0,1,2,5,12,9722
1002914,P00114842,M,26-35,4,B,0,1,5,,,7164
1002915,P00350942,M,26-35,7,C,3,0,3,4,5,10580
1002918,P00174442,M,26-35,12,B,2,0,5,,,5200
1002926,P00041142,F,18-25,2,B,1,0,8,,,4201
1002926,P00304742,F,18-25,2,B,1,0,8,,,6160
1002928,P00304842,M,26-35,2,B,1,1,8,,,9796
1002929,P00342742,M,18-25,2,A,4+,0,8,14,,10075
1002929,P00213242,M,18-25,2,A,4+,0,5,8,,8796
1002934,P00068242,F,36-45,20,B,3,0,2,4,,9978
1002934,P00267042,F,36-45,20,B,3,0,3,4,,8223
1002935,P00274942,M,26-35,0,B,2,1,8,,,8112
1002938,P00144242,F,26-35,0,B,1,0,5,14,,1753
1002938,P0094942,F,26-35,0,B,1,0,4,8,,2161
1002941,P00057542,M,36-45,12,B,1,1,3,4,5,10684
